1759334411099094017, 15, 7159838, 1000000
1759334411105528570, 16, 6434477, 1000000
1759334411111979230, 17, 6450596, 1000000
1759334411118421960, 18, 6442401, 1000000
1759334411124867259, 19, 6445203, 1000000
1759334411131418131, 20, 6550791, 1000000
1759334411138135169, 21, 6716894, 1000000
1759334411144856159, 22, 6720888, 1000000
1759334411151582329, 23, 6726078, 1000000
1759334411158345050, 24, 6762606, 1000000
1759334411165084858, 25, 6739733, 1000000
1759334411171825283, 26, 6740334, 1000000
1759334411178528081, 27, 6702690, 1000000
1759334411185199283, 28, 6671090, 1000000
1759334411191859330, 29, 6659948, 1000000
1759334411198705181, 30, 6845753, 1000000
1759334411205422779, 31, 6717490, 1000000
1759334411212195310, 32, 6772425, 1000000
1759334411218933308, 33, 6737917, 1000000
1759334411225669655, 34, 6736240, 1000000
1759334411233340539, 0, 6044674, 1000000
1759334411239879042, 1, 6538311, 1000000
1759334411246409992, 2, 6530840, 1000000
1759334411252867191, 3, 6457086, 1000000
1759334411259339495, 4, 6472196, 1000000
1759334411265819128, 5, 6479500, 1000000
1759334411272278169, 6, 6458925, 1000000
1759334411278740532, 7, 6462245, 1000000
1759334411285221712, 8, 6481067, 1000000
1759334411291687927, 9, 6466094, 1000000
1759334411298144965, 10, 6456958, 1000000
1759334411304611928, 11, 6466805, 1000000
1759334411311062463, 12, 6450457, 1000000
1759334411317529672, 13, 6467052, 1000000
1759334411324007239, 14, 6477439, 1000000
1759334411330470518, 15, 6463015, 1000000
1759334411336946201, 16, 6475602, 1000000
1759334411343424353, 17, 6477987, 1000000
1759334411349899204, 18, 6474746, 1000000
1759334411356383844, 19, 6484482, 1000000
1759334411362989524, 20, 6605619, 1000000
1759334411369759238, 21, 6769600, 1000000
1759334411376569937, 22, 6810598, 1000000
1759334411383294116, 23, 6724064, 1000000
1759334411390016482, 24, 6722192, 1000000
1759334411396730470, 25, 6713837, 1000000
1759334411403473468, 26, 6742926, 1000000
1759334411410209956, 27, 6736387, 1000000
1759334411416941830, 28, 6731792, 1000000
1759334411423714388, 29, 6772459, 1000000
1759334411430585217, 30, 6862385, 1000000
1759334411437472570, 31, 6887230, 1000000
1759334411444340758, 32, 6868058, 1000000
1759334411451249820, 33, 6908564, 1000000
1759334411458361854, 34, 7111862, 1000000
1759334411466411503, 0, 6323941, 1000000
1759334411473079430, 1, 6667482, 1000000
1759334411479645949, 2, 6566193, 1000000
1759334411486138997, 3, 6492802, 1000000
1759334411492669755, 4, 6530511, 1000000
1759334411499183596, 5, 6513546, 1000000
1759334411505651645, 6, 6467816, 1000000
1759334411512092118, 7, 6440404, 1000000
1759334411518635127, 8, 6542940, 1000000
1759334411525146833, 9, 6511613, 1000000
1759334411531640671, 10, 6493745, 1000000
1759334411538143209, 11, 6502388, 1000000
1759334411544647859, 12, 6504556, 1000000
1759334411551137641, 13, 6489637, 1000000
1759334411557653450, 14, 6515716, 1000000
1759334411564163715, 15, 6510157, 1000000
1759334411570684446, 16, 6520642, 1000000
1759334411577221646, 17, 6537120, 1000000
1759334411583754505, 18, 6532771, 1000000
1759334411590291387, 19, 6536775, 1000000
1759334411596912140, 20, 6620659, 1000000
1759334411603678021, 21, 6765794, 1000000
1759334411610405258, 22, 6727124, 1000000
1759334411617171931, 23, 6766592, 1000000
1759334411624058623, 24, 6886577, 1000000
1759334411630909368, 25, 6850649, 1000000
1759334411637638853, 26, 6729405, 1000000
1759334411644420277, 27, 6781323, 1000000
1759334411651269544, 28, 6849162, 1000000
1759334411658118665, 29, 6849019, 1000000
1759334411664966524, 30, 6847746, 1000000
1759334411671773505, 31, 6806877, 1000000
1759334411678554674, 32, 6781023, 1000000
1759334411685351874, 33, 6797092, 1000000
1759334411692179112, 34, 6827131, 1000000
1759334411700004876, 0, 6166144, 1000000
1759334411706646625, 1, 6641345, 1000000
1759334411713072388, 2, 6425654, 1000000
1759334411719513438, 3, 6440954, 1000000
1759334411725941648, 4, 6428044, 1000000
1759334411732381211, 5, 6439456, 1000000
1759334411738854486, 6, 6473128, 1000000
1759334411745280330, 7, 6425738, 1000000
1759334411751714237, 8, 6433763, 1000000
1759334411758097195, 9, 6382816, 1000000
1759334411764489203, 10, 6391905, 1000000
1759334411770906056, 11, 6416767, 1000000
1759334411777332771, 12, 6426604, 1000000
1759334411783747727, 13, 6414850, 1000000
1759334411790172383, 14, 6424547, 1000000
1759334411796559451, 15, 6386976, 1000000
1759334411802955501, 16, 6395954, 1000000
1759334411809340898, 17, 6385305, 1000000
1759334411815730662, 18, 6389671, 1000000
1759334411822117340, 19, 6386569, 1000000
1759334411828669652, 20, 6552205, 1000000
1759334411835556820, 21, 6887018, 1000000
1759334411842458525, 22, 6901632, 1000000
1759334411849356309, 23, 6897688, 1000000
1759334411856248412, 24, 6892020, 1000000
1759334411863146872, 25, 6898363, 1000000
1759334411870041755, 26, 6894798, 1000000
1759334411876938125, 27, 6896278, 1000000
1759334411883822057, 28, 6883850, 1000000
1759334411890714096, 29, 6891912, 1000000
1759334411897609896, 30, 6895707, 1000000
1759334411904491622, 31, 6881640, 1000000
1759334411911362524, 32, 6870786, 1000000
1759334411918242545, 33, 6879913, 1000000
1759334411925124367, 34, 6881675, 1000000
1759334411932861580, 0, 6117790, 1000000
1759334411939306033, 1, 6444332, 1000000
1759334411945745404, 2, 6439263, 1000000
1759334411952190656, 3, 6445120, 1000000
1759334411958646409, 4, 6455674, 1000000
1759334411965085915, 5, 6439420, 1000000
1759334411971515872, 6, 6429866, 1000000
1759334411977956588, 7, 6440620, 1000000
1759334411984399525, 8, 6442842, 1000000
1759334411990844883, 9, 6445247, 1000000
1759334411997292187, 10, 6447161, 1000000
1759334412003731074, 11, 6438793, 1000000
1759334412010181499, 12, 6450312, 1000000
1759334412016630804, 13, 6449157, 1000000
1759334412023067755, 14, 6436803, 1000000
1759334412029523802, 15, 6455937, 1000000
1759334412035962990, 16, 6439030, 1000000
1759334412042415209, 17, 6452116, 1000000
1759334412048868258, 18, 6452944, 1000000
1759334412055298241, 19, 6429888, 1000000
1759334412061867556, 20, 6569168, 1000000
1759334412068594523, 21, 6726884, 1000000
1759334412075379007, 22, 6784375, 1000000
1759334412082198811, 23, 6819694, 1000000
1759334412089049409, 24, 6850486, 1000000
1759334412095910147, 25, 6860647, 1000000
1759334412102612408, 26, 6702156, 1000000
1759334412109369772, 27, 6757256, 1000000
1759334412116124476, 28, 6754587, 1000000
1759334412122882679, 29, 6758090, 1000000
1759334412129660858, 30, 6777928, 1000000
1759334412136422499, 31, 6761536, 1000000
1759334412143236189, 32, 6813583, 1000000
1759334412150024957, 33, 6788676, 1000000
1759334412156818913, 34, 6793867, 1000000
1759334412164586429, 0, 6174089, 1000000
1759334412171095374, 1, 6508699, 1000000
1759334412177628005, 2, 6532521, 1000000
1759334412184140764, 3, 6512652, 1000000
1759334412190669258, 4, 6528391, 1000000
1759334412197226331, 5, 6556966, 1000000
1759334412203773987, 6, 6547556, 1000000
1759334412210312987, 7, 6538903, 1000000
1759334412216865189, 8, 6552056, 1000000
1759334412223401900, 9, 6536550, 1000000
1759334412229958018, 10, 6556012, 1000000
1759334412236508531, 11, 6550399, 1000000
1759334412243038951, 12, 6530305, 1000000
1759334412249587102, 13, 6547998, 1000000
1759334412256118609, 14, 6531371, 1000000
1759334412262631368, 15, 6512568, 1000000
1759334412269137567, 16, 6506061, 1000000
1759334412275671994, 17, 6534338, 1000000
1759334412282168519, 18, 6496465, 1000000
1759334412288683335, 19, 6514682, 1000000
1759334412295307483, 20, 6624042, 1000000
1759334412302108678, 21, 6801100, 1000000
1759334412308974333, 22, 6865516, 1000000
1759334412315839541, 23, 6865097, 1000000
1759334412322706619, 24, 6866967, 1000000
1759334412329580355, 25, 6873574, 1000000
1759334412336458273, 26, 6877655, 1000000
1759334412343381716, 27, 6923258, 1000000
1759334412350339317, 28, 6957437, 1000000
1759334412357297183, 29, 6957523, 1000000
1759334412364281198, 30, 6983920, 1000000
1759334412371243523, 31, 6962177, 1000000
1759334412378162539, 32, 6918913, 1000000
1759334412385045281, 33, 6882628, 1000000
1759334412391981610, 34, 6936174, 1000000
1759334412399910280, 0, 6243874, 1000000
1759334412406404704, 1, 6493914, 1000000
1759334412412938279, 2, 6533471, 1000000
1759334412419420718, 3, 6482304, 1000000
1759334412425921430, 4, 6500617, 1000000
1759334412432422774, 5, 6501215, 1000000
1759334412438924437, 6, 6501556, 1000000
1759334412445435950, 7, 6511403, 1000000
1759334412451941957, 8, 6505910, 1000000
1759334412458448269, 9, 6506217, 1000000
1759334412464957140, 10, 6508790, 1000000
1759334412471481392, 11, 6524171, 1000000
1759334412477993511, 12, 6512029, 1000000
1759334412484480527, 13, 6486919, 1000000
1759334412490946801, 14, 6466177, 1000000
1759334412497405803, 15, 6458906, 1000000
1759334412503870083, 16, 6464181, 1000000
1759334412510325929, 17, 6455767, 1000000
1759334412516776912, 18, 6450901, 1000000
1759334412523247310, 19, 6470298, 1000000
1759334412529916864, 20, 6669414, 1000000
1759334412536801352, 21, 6884333, 1000000
1759334412543629860, 22, 6828397, 1000000
1759334412550500345, 23, 6870405, 1000000
1759334412557333754, 24, 6833335, 1000000
1759334412564171135, 25, 6837270, 1000000
1759334412570978715, 26, 6807487, 1000000
1759334412577776189, 27, 6797361, 1000000
1759334412584567084, 28, 6790780, 1000000
1759334412591310597, 29, 6743394, 1000000
1759334412598100249, 30, 6789495, 1000000
1759334412604877576, 31, 6777241, 1000000
1759334412611586797, 32, 6709140, 1000000
1759334412618242073, 33, 6655158, 1000000
1759334412624887751, 34, 6645578, 1000000
1759334412632512700, 0, 6042094, 1000000
1759334412638975382, 1, 6462504, 1000000
1759334412645443490, 2, 6467935, 1000000
1759334412651905203, 3, 6461600, 1000000
1759334412658363741, 4, 6458431, 1000000
1759334412664821302, 5, 6457445, 1000000
1759334412671272389, 6, 6450998, 1000000
1759334412677728051, 7, 6455564, 1000000
1759334412684186036, 8, 6457882, 1000000
1759334412690643905, 9, 6457757, 1000000
1759334412697104636, 10, 6460612, 1000000
1759334412703557187, 11, 6452430, 1000000
1759334412710010417, 12, 6453129, 1000000
1759334412716461631, 13, 6451104, 1000000
1759334412722924267, 14, 6462541, 1000000
1759334412729383135, 15, 6458768, 1000000
1759334412735842370, 16, 6459140, 1000000
1759334412742301418, 17, 6458932, 1000000
1759334412748756208, 18, 6454656, 1000000
1759334412755208654, 19, 6452350, 1000000
1759334412761744921, 20, 6536151, 1000000
1759334412768416524, 21, 6671502, 1000000
1759334412775094146, 22, 6677508, 1000000
1759334412781767780, 23, 6673555, 1000000
1759334412788447218, 24, 6679364, 1000000
1759334412795122575, 25, 6675197, 1000000
1759334412801797415, 26, 6674737, 1000000
1759334412808471707, 27, 6674146, 1000000
1759334412815112396, 28, 6640551, 1000000
1759334412821755498, 29, 6643009, 1000000
1759334412828391877, 30, 6636265, 1000000
1759334412835020078, 31, 6628048, 1000000
1759334412841649745, 32, 6629549, 1000000
1759334412848285360, 33, 6635497, 1000000
1759334412854913843, 34, 6628393, 1000000
1759334412862546189, 0, 6067602, 1000000
1759334412869016043, 1, 6469686, 1000000
1759334412875479635, 2, 6463459, 1000000
1759334412881931190, 3, 6451457, 1000000
1759334412888398781, 4, 6467493, 1000000
1759334412894866748, 5, 6467820, 1000000
1759334412901331164, 6, 6464294, 1000000
1759334412907808331, 7, 6477086, 1000000
1759334412914287930, 8, 6479493, 1000000
1759334412920766426, 9, 6478381, 1000000
1759334412927245059, 10, 6478549, 1000000
1759334412933717223, 11, 6472076, 1000000
1759334412940193562, 12, 6476255, 1000000
1759334412946668878, 13, 6475214, 1000000
1759334412953148813, 14, 6479870, 1000000
1759334412959647324, 15, 6498444, 1000000
1759334412966125098, 16, 6477673, 1000000
1759334412972593167, 17, 6467957, 1000000
1759334412979070387, 18, 6477107, 1000000
1759334412985544339, 19, 6473851, 1000000
1759334412992087871, 20, 6543432, 1000000
1759334412998734736, 21, 6646762, 1000000
1759334413005401846, 22, 6666959, 1000000
1759334413012068839, 23, 6666890, 1000000
1759334413018726172, 24, 6657222, 1000000
1759334413025383465, 25, 6657209, 1000000
1759334413032039118, 26, 6655557, 1000000
1759334413038687414, 27, 6648203, 1000000
1759334413045317058, 28, 6629557, 1000000
1759334413051944603, 29, 6627444, 1000000
1759334413058586743, 30, 6642058, 1000000
1759334413065219315, 31, 6632455, 1000000
1759334413071854674, 32, 6635271, 1000000
1759334413078485701, 33, 6630917, 1000000
1759334413085118068, 34, 6632253, 1000000
1759334413092793464, 0, 6109189, 1000000
1759334413099259774, 1, 6466127, 1000000
1759334413105724572, 2, 6464702, 1000000
1759334413112177153, 3, 6452485, 1000000
1759334413118624526, 4, 6447263, 1000000
1759334413125083844, 5, 6459112, 1000000
1759334413131539077, 6, 6455145, 1000000
1759334413138001975, 7, 6462807, 1000000
1759334413144460498, 8, 6458405, 1000000
1759334413150918646, 9, 6458066, 1000000
1759334413157369729, 10, 6450993, 1000000
1759334413163822913, 11, 6453079, 1000000
1759334413170275618, 12, 6452616, 1000000
1759334413176733329, 13, 6457620, 1000000
1759334413183193355, 14, 6459911, 1000000
1759334413189648196, 15, 6454754, 1000000
1759334413196103592, 16, 6455298, 1000000
1759334413202562596, 17, 6458899, 1000000
1759334413209016610, 18, 6453858, 1000000
1759334413215466305, 19, 6449583, 1000000
1759334413221993624, 20, 6527238, 1000000
1759334413228626602, 21, 6632862, 1000000
1759334413235257819, 22, 6631111, 1000000
1759334413241894940, 23, 6636992, 1000000
1759334413248533631, 24, 6638592, 1000000
1759334413255169786, 25, 6636084, 1000000
1759334413261808044, 26, 6638152, 1000000
1759334413268446567, 27, 6638436, 1000000
1759334413275082625, 28, 6635968, 1000000
1759334413281717986, 29, 6635266, 1000000
1759334413288356603, 30, 6636238, 1000000
1759334413294994197, 31, 6637497, 1000000
1759334413301631420, 32, 6637092, 1000000
1759334413308268318, 33, 6636786, 1000000
1759334413314903716, 34, 6635287, 1000000
1759334413322581368, 0, 6121733, 1000000
1759334413329407042, 1, 6825520, 1000000
1759334413336217820, 2, 6810697, 1000000
1759334413343027813, 3, 6809849, 1000000
1759334413349835268, 4, 6807363, 1000000
1759334413356646987, 5, 6811639, 1000000
1759334413363470127, 6, 6823045, 1000000
1759334413370293780, 7, 6823546, 1000000
1759334413377129014, 8, 6835098, 1000000
1759334413384029692, 9, 6900540, 1000000
1759334413390938408, 10, 6908642, 1000000
1759334413397811238, 11, 6872744, 1000000
1759334413404628473, 12, 6817142, 1000000
1759334413411457368, 13, 6828819, 1000000
1759334413418302589, 14, 6845129, 1000000
1759334413425153591, 15, 6850906, 1000000
1759334413431996550, 16, 6842812, 1000000
1759334413438840010, 17, 6843371, 1000000
1759334413445686664, 18, 6846571, 1000000
1759334413452513816, 19, 6827067, 1000000
1759334413459399324, 20, 6885425, 1000000
1759334413466367405, 21, 6967978, 1000000
1759334413473339600, 22, 6972056, 1000000
1759334413480304563, 23, 6964859, 1000000
1759334413487267289, 24, 6962577, 1000000
1759334413494232531, 25, 6965166, 1000000
1759334413501193374, 26, 6960714, 1000000
1759334413508160139, 27, 6966650, 1000000
1759334413515121592, 28, 6961338, 1000000
1759334413522081713, 29, 6960028, 1000000
1759334413529053541, 30, 6971713, 1000000
1759334413536033437, 31, 6979803, 1000000
1759334413543012711, 32, 6979185, 1000000
1759334413549986937, 33, 6974088, 1000000
1759334413556962287, 34, 6975205, 1000000
1759334413564750127, 0, 6128686, 1000000
1759334413571222166, 1, 6471929, 1000000
1759334413577704954, 2, 6482691, 1000000
1759334413584190540, 3, 6485500, 1000000
1759334413590678254, 4, 6487608, 1000000
1759334413597145952, 5, 6467617, 1000000
1759334413603612931, 6, 6466895, 1000000
1759334413610073233, 7, 6460205, 1000000
1759334413616532934, 8, 6459591, 1000000
1759334413622992169, 9, 6459153, 1000000
1759334413629475145, 10, 6482866, 1000000
1759334413636084224, 11, 6609002, 1000000
1759334413642653840, 12, 6569510, 1000000
1759334413649228150, 13, 6574177, 1000000
1759334413655798880, 14, 6570619, 1000000
1759334413662378363, 15, 6579349, 1000000
1759334413668928786, 16, 6550328, 1000000
1759334413675485729, 17, 6556838, 1000000
1759334413682022847, 18, 6537037, 1000000
1759334413688563075, 19, 6540146, 1000000
1759334413695232884, 20, 6669707, 1000000
1759334413702056903, 21, 6823856, 1000000
1759334413708870363, 22, 6813364, 1000000
1759334413715677637, 23, 6807176, 1000000
1759334413722482666, 24, 6804949, 1000000
1759334413729253213, 25, 6770437, 1000000
1759334413736022117, 26, 6768809, 1000000
1759334413742865335, 27, 6843108, 1000000
1759334413749703811, 28, 6838393, 1000000
1759334413756543254, 29, 6839345, 1000000
1759334413763379418, 30, 6836063, 1000000
1759334413770229933, 31, 6850429, 1000000
1759334413777114193, 32, 6884150, 1000000
1759334413784012253, 33, 6897966, 1000000
1759334413790923265, 34, 6910913, 1000000
1759334413798608096, 0, 6063273, 1000000
1759334413805127178, 1, 6518920, 1000000
1759334413811631603, 2, 6504313, 1000000
1759334413818151454, 3, 6519773, 1000000
1759334413824671510, 4, 6519962, 1000000
1759334413831195037, 5, 6523445, 1000000
1759334413837756255, 6, 6561132, 1000000
1759334413844332572, 7, 6576224, 1000000
1759334413850912431, 8, 6579784, 1000000
1759334413857487626, 9, 6575113, 1000000
1759334413864065032, 10, 6577305, 1000000
1759334413870640519, 11, 6575386, 1000000
1759334413877218397, 12, 6577769, 1000000
1759334413883782742, 13, 6564251, 1000000
1759334413890333099, 14, 6550251, 1000000
1759334413896887642, 15, 6554455, 1000000
1759334413903456572, 16, 6568798, 1000000
1759334413910044977, 17, 6588311, 1000000
1759334413916621551, 18, 6576459, 1000000
1759334413923195911, 19, 6574255, 1000000
1759334413929900284, 20, 6704291, 1000000
1759334413936819709, 21, 6919293, 1000000
1759334413943757089, 22, 6937270, 1000000
1759334413950673352, 23, 6916148, 1000000
1759334413957628705, 24, 6955223, 1000000
1759334413964548014, 25, 6919162, 1000000
1759334413971472420, 26, 6924291, 1000000
1759334413978401334, 27, 6928809, 1000000
1759334413985328228, 28, 6926779, 1000000
1759334413992247969, 29, 6919600, 1000000
1759334413999203598, 30, 6955502, 1000000
1759334414006131675, 31, 6927965, 1000000
1759334414013062549, 32, 6930792, 1000000
1759334414019988207, 33, 6925564, 1000000
1759334414026899018, 34, 6910727, 1000000
1759334414034663377, 0, 6121576, 1000000
1759334414041241495, 1, 6577949, 1000000
1759334414047836535, 2, 6594894, 1000000
1759334414054430449, 3, 6593741, 1000000
1759334414061039770, 4, 6609207, 1000000
1759334414067631975, 5, 6592095, 1000000
1759334414074237016, 6, 6604931, 1000000
1759334414080835590, 7, 6598434, 1000000
1759334414087434315, 8, 6598645, 1000000
1759334414094052191, 9, 6617758, 1000000
1759334414100684433, 10, 6632136, 1000000
1759334414107318084, 11, 6633563, 1000000
1759334414113977041, 12, 6658856, 1000000
1759334414120612461, 13, 6635303, 1000000
1759334414127245983, 14, 6633369, 1000000
1759334414133873713, 15, 6627613, 1000000
1759334414140500669, 16, 6626828, 1000000
1759334414147137836, 17, 6637000, 1000000
1759334414153773792, 18, 6635851, 1000000
1759334414160413915, 19, 6640031, 1000000
1759334414167161686, 20, 6747660, 1000000
1759334414174063604, 21, 6901765, 1000000
1759334414180961996, 22, 6898289, 1000000
1759334414187863964, 23, 6901853, 1000000
1759334414194763454, 24, 6899387, 1000000
1759334414201654092, 25, 6890549, 1000000
1759334414208546224, 26, 6892021, 1000000
1759334414215442160, 27, 6895810, 1000000
1759334414222337652, 28, 6895417, 1000000
1759334414229229391, 29, 6891611, 1000000
1759334414236130141, 30, 6900643, 1000000
1759334414243023437, 31, 6893203, 1000000
1759334414249920418, 32, 6896897, 1000000
1759334414256813223, 33, 6892659, 1000000
1759334414263709061, 34, 6895731, 1000000
1759334414271415084, 0, 6088318, 1000000
1759334414277949674, 1, 6534429, 1000000
1759334414284483398, 2, 6533616, 1000000
1759334414291012619, 3, 6529138, 1000000
1759334414297539789, 4, 6527084, 1000000
1759334414304052073, 5, 6512190, 1000000
1759334414310554254, 6, 6502095, 1000000
1759334414317059994, 7, 6505651, 1000000
1759334414323571614, 8, 6511534, 1000000
1759334414330082366, 9, 6510675, 1000000
1759334414336591277, 10, 6508800, 1000000
1759334414343104224, 11, 6512838, 1000000
1759334414349618125, 12, 6513792, 1000000
1759334414356140421, 13, 6522187, 1000000
1759334414362661531, 14, 6521026, 1000000
1759334414369181234, 15, 6519594, 1000000
1759334414375703527, 16, 6522208, 1000000
1759334414382222739, 17, 6519105, 1000000
1759334414388742670, 18, 6519849, 1000000
1759334414395261642, 19, 6518881, 1000000
1759334414401885896, 20, 6624157, 1000000
1759334414408618638, 21, 6732624, 1000000
1759334414415346226, 22, 6727473, 1000000
1759334414422085051, 23, 6738726, 1000000
1759334414428824462, 24, 6739329, 1000000
1759334414435560851, 25, 6736274, 1000000
1759334414442300986, 26, 6740011, 1000000
1759334414449042658, 27, 6741529, 1000000
1759334414455777837, 28, 6735100, 1000000
1759334414462518935, 29, 6741008, 1000000
1759334414469260823, 30, 6741796, 1000000
1759334414476007482, 31, 6746569, 1000000
1759334414482744111, 32, 6736540, 1000000
1759334414489478858, 33, 6734648, 1000000
1759334414496219187, 34, 6740221, 1000000
1759334414503889519, 0, 6096234, 1000000
1759334414510507435, 1, 6617819, 1000000
1759334414517123376, 2, 6615814, 1000000
1759334414523686083, 3, 6562587, 1000000
1759334414530251951, 4, 6565741, 1000000
1759334414536860500, 5, 6608421, 1000000
1759334414543493998, 6, 6633373, 1000000
1759334414550121250, 7, 6627085, 1000000
1759334414556768747, 8, 6647411, 1000000
1759334414563469758, 9, 6700906, 1000000
1759334414570186212, 10, 6716303, 1000000
1759334414576841829, 11, 6655507, 1000000
1759334414583495648, 12, 6653727, 1000000
1759334414590147381, 13, 6651618, 1000000
1759334414596803047, 14, 6655556, 1000000
1759334414603458625, 15, 6655464, 1000000
1759334414610110725, 16, 6651947, 1000000
1759334414616733770, 17, 6622925, 1000000
1759334414623374778, 18, 6640907, 1000000
1759334414629998213, 19, 6623337, 1000000
1759334414636760978, 20, 6762677, 1000000
1759334414643686311, 21, 6925227, 1000000
1759334414650614057, 22, 6927665, 1000000
1759334414657585511, 23, 6971360, 1000000
1759334414664587031, 24, 7001348, 1000000
1759334414671543797, 25, 6956632, 1000000
1759334414678518128, 26, 6974186, 1000000
1759334414685508634, 27, 6990390, 1000000
1759334414692494634, 28, 6985891, 1000000
1759334414699468332, 29, 6973588, 1000000
1759334414706362641, 30, 6894215, 1000000
1759334414713346699, 31, 6983971, 1000000
1759334414720341665, 32, 6994858, 1000000
1759334414727347054, 33, 7005259, 1000000
1759334414734247956, 34, 6900754, 1000000
1759334414742674649, 0, 6810968, 1000000
1759334414749722671, 1, 7047878, 1000000
1759334414756704835, 2, 6982076, 1000000
1759334414763713171, 3, 7008239, 1000000
1759334414770712427, 4, 6999137, 1000000
1759334414777733099, 5, 7020590, 1000000
1759334414784704191, 6, 6970957, 1000000
1759334414791670403, 7, 6966141, 1000000
1759334414798685348, 8, 7014858, 1000000
1759334414805587669, 9, 6902211, 1000000
1759334414812577215, 10, 6989435, 1000000
1759334414819630792, 11, 7053446, 1000000
1759334414826649800, 12, 7018922, 1000000
1759334414833677883, 13, 7027989, 1000000
1759334414840706698, 14, 7028718, 1000000
1759334414847771133, 15, 7064337, 1000000
1759334414854715927, 16, 6944663, 1000000
1759334414861667181, 17, 6951122, 1000000
1759334414868610829, 18, 6943554, 1000000
1759334414875558549, 19, 6947633, 1000000
1759334414882475892, 20, 6917262, 1000000
1759334414889341417, 21, 6865420, 1000000
1759334414896215471, 22, 6873954, 1000000
1759334414903089745, 23, 6874180, 1000000
1759334414909962548, 24, 6872710, 1000000
1759334414916839966, 25, 6877314, 1000000
1759334414923714819, 26, 6874767, 1000000
1759334414930593880, 27, 6878961, 1000000
1759334414937490951, 28, 6896975, 1000000
1759334414944385430, 29, 6894369, 1000000
1759334414951273498, 30, 6887968, 1000000
1759334414958272908, 31, 6999298, 1000000
1759334414965240586, 32, 6967580, 1000000
1759334414972196192, 33, 6955505, 1000000
1759334414979157803, 34, 6961504, 1000000
1759334414987592568, 0, 6809110, 1000000
1759334414995292184, 1, 7699492, 1000000
1759334415002982462, 2, 7690108, 1000000
1759334415010672741, 3, 7690197, 1000000
1759334415018338572, 4, 7665729, 1000000
1759334415026027042, 5, 7688382, 1000000
1759334415033704893, 6, 7677744, 1000000
1759334415041378202, 7, 7673204, 1000000
1759334415049048887, 8, 7670575, 1000000
1759334415056722368, 9, 7673396, 1000000
1759334415064394106, 10, 7671656, 1000000
1759334415072055778, 11, 7661551, 1000000
1759334415079697364, 12, 7641506, 1000000
1759334415087382160, 13, 7684689, 1000000
1759334415095065341, 14, 7683086, 1000000
1759334415102761977, 15, 7696538, 1000000
1759334415110455449, 16, 7693350, 1000000
1759334415118161711, 17, 7706132, 1000000
1759334415125770118, 18, 7608329, 1000000
1759334415133415250, 19, 7645023, 1000000
1759334415140988648, 20, 7573313, 1000000
1759334415148391972, 21, 7403228, 1000000
1759334415155786795, 22, 7394713, 1000000
1759334415163176701, 23, 7389780, 1000000
1759334415170596346, 24, 7419543, 1000000
1759334415177962787, 25, 7366343, 1000000
1759334415185337708, 26, 7374810, 1000000
1759334415192659969, 27, 7322152, 1000000
1759334415200054566, 28, 7394455, 1000000
1759334415207450200, 29, 7395528, 1000000
1759334415214847002, 30, 7396723, 1000000
1759334415222224286, 31, 7377192, 1000000
1759334415229615298, 32, 7390902, 1000000
1759334415237004742, 33, 7389296, 1000000
1759334415244349436, 34, 7344598, 1000000
1759334415252543815, 0, 6476386, 1000000
